,Object Number,Is Highlight,Is Public Domain,Is Timeline Work,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
48313,JP1718,False,False,True,56029,Asian Art,1929,Woodblock print,,Japan,Edo period (1615–1868),,,,Artist,,Torii Kiyonaga,"Japanese, 1752–1815",,Torii Kiyonaga,Japanese,1752      ,1815      ,,http://vocab.getty.edu/page/ulan/500058786,,,1742,1815,Polychrome woodblock print; ink and color on paper,H. 10 1/16 in. (25.6 cm); W. 7 9/16 in. (19.2 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56029,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Fish,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300266085
56026,2002.447.95,False,False,False,65118,Asian Art,2002,Dishes,,Japan,Edo period (1615–1868),,,,,,,,,,,,,,,,,1615,1868,"Overglaze enamels (Arita ware, Imari type)",L. 6 1/8 in. (15.6 cm); H. 1 1/16 in. (2.7 cm),"Dr. and Mrs. Roger G. Gerry Collection, Bequest of Dr. and Mrs. Roger G. Gerry, 2000",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/65118,,,"Metropolitan Museum of Art, New York, NY",,
328703,37.113.6,False,False,False,487820,Modern and Contemporary Art,1937,Drawing,Povenitz,,,,,,Artist,,Henry Tonks,"British, Solihull, Warwickshire 1862–1937 London",,"Tonks, Henry",British,1862      ,1937      ,,http://vocab.getty.edu/page/ulan/500024321,,,1862,1937,Watercolor on paper,8 1/4 × 15 in. (21 × 38.1 cm),"Gift of Mr. and Mrs. C. H. Collins Baker, in memory of the artist, 1937",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/487820,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294
46753,JP1825,False,False,True,54425,Asian Art,1929,Woodblock print,,Japan,Edo period (1615–1868),,,,Artist,,Yashima Gakutei,"Japanese, 1786?–1868",,Gakutei Yashima,Japanese,1786      ,1868      ,,http://vocab.getty.edu/page/ulan/500333019,,,1786,1868,Polychrome woodblock print (surimono); ink and color on paper,7 7/8 x 6 7/8 in. (20 x 17.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54425,,,"Metropolitan Museum of Art, New York, NY",Fish,http://vocab.getty.edu/page/aat/300266085
265911,2012.136.243,False,False,True,399557,Drawings and Prints,2012,Print,Frontispiece for 'Figures French and comic' (Figures francoises et comiques),,,,,,Artist,,Robert Hecquet,"French, Abbeville 1693–1775 Abbeville",,"Hecquet, Robert",French,1693      ,1775      ,,,,,1684,1721,Etching with engraving,"sheet: 9 1/16 x 5 7/8 in. (23 x 15 cm)
plate: 5 1/8 x 3 1/8 in. (13 x 8 cm)","Bequest of Phyllis Massar, 2011",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/399557,,,"Metropolitan Museum of Art, New York, NY",Faces|Leaves,http://vocab.getty.edu/page/aat/300251798|http://vocab.getty.edu/page/aat/300011892
144415,81.6.254,False,False,False,245125,Greek and Roman Art,1881,Intaglio,Carnelian ring stone,Post-Classical,,,,,,,,,,,,,,,,,,-7000,330,Carnelian,Other: 13/16 x 9/16 x 1/8 in. (2.1 x 1.4 x 0.3 cm),"Gift of John Taylor Johnston, 1881",,,,,,,,,,,,Gems,,http://www.metmuseum.org/art/collection/search/245125,,,"Metropolitan Museum of Art, New York, NY",,
44499,47.18.45,False,False,True,51664,Asian Art,1947,Fan mounted as an album leaf,,China,Ming dynasty (1368–1644),,,,Artist|Artist,In the style of,Unidentified Artist|Yanxiu,"Chinese, early 10th century",,Unidentified Artist|Yanxiu,Chinese,0900      ,0999      ,|,|,|,,1368,1644,Fan mounted as an album leaf; ink and color on silk,8 x 8 3/16 in. (20.3 x 20.8 cm),"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51664,https://www.wikidata.org/wiki/Q78804239,,"Metropolitan Museum of Art, New York, NY",Temples|Men|Landscapes,http://vocab.getty.edu/page/aat/300007595|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132294
152690,41.160.521,False,False,True,253747,Greek and Roman Art,1941,Ring with carbuncle,Ring with carbuncle,Roman,,,,,,,,,,,,,,,,,,-670,330,"Gold, carbuncle",Diameter: 11/16 × 7/16 in. (1.8 × 1.1 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Gold and Silver,,http://www.metmuseum.org/art/collection/search/253747,,,"Metropolitan Museum of Art, New York, NY",,
151404,26.31.495,False,False,True,252415,Greek and Roman Art,1926,Arrowhead,Arrowhead,,,,,,,,,,,,,,,,,,,-7000,330,Bronze,Other: 5/8 x 1 5/8 x 1/4 in. (1.6 x 4.1 x 0.6 cm),"Bequest of Richard B. Seager, 1926",,,,,,,,,,,,Bronzes,,http://www.metmuseum.org/art/collection/search/252415,,,"Metropolitan Museum of Art, New York, NY",Arrowheads,http://vocab.getty.edu/page/aat/300024861
52932,49.136.10,False,True,True,61245,Asian Art,1949,Bell,,China,Shang dynasty (ca. 1600–1046 B.C.),,,,,,,,,,,,,,,,,-1600,-1046,Bronze,H. 6 1/16 in. (15.4 cm); W. 3 1/2 in. (8.9 cm); D. 4 3/4 in. (12.1 cm),"Gift of Mrs. John Marriott, Mrs. John Barry Ryan, Gilbert W. Kahn, Roger Wolfe Kahn (children of Addie W. Kahn), 1949",,,,,,,,,,,,Metalwork,,http://www.metmuseum.org/art/collection/search/61245,,,"Metropolitan Museum of Art, New York, NY",Musical Instruments,http://vocab.getty.edu/page/aat/300041620
52531,24.32.3,False,False,True,60834,Asian Art,1924,Ornament,,China,Song dynasty (960–1279),,,,,,,,,,,,,,,,,960,1279,Gilt silver,3 1/2 x 1 1/4 in. (8.9 x 3.2 cm),"Rogers Fund, 1924",,,,,,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/60834,,,"Metropolitan Museum of Art, New York, NY",Jewelry,http://vocab.getty.edu/page/aat/300209286
40211,24.80.281,False,False,True,46682,Asian Art,1924,Bottle,,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,,,,,,,,,,,,,,,,1736,1795,Porcelain,H. 6 1/2 in. (16.5 cm),"Bequest of Mary Clark Thompson, 1923",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/46682,,,"Metropolitan Museum of Art, New York, NY",Bottles,http://vocab.getty.edu/page/aat/300045627
53902,1975.268.337,False,True,True,62318,Asian Art,1975,Fish hook,釣針|Fish hook,Japan,Final Jōmon period (ca. 1000–300 B.C.),,,,,,,,,,,,,,,,,-1000,-300,Bone,W. 1 5/8 in. (4.1 cm); L. 2 3/8 in. (6 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Bone,,http://www.metmuseum.org/art/collection/search/62318,,,"Metropolitan Museum of Art, New York, NY",,
148984,17.194.658,False,False,True,249891,Greek and Roman Art,1917,"Beads, 3","Beads, 3",,,,,,,,,,,,,,,,,,,-7000,330,Glass,"Diameter (Small bead): 5/16 in. (0.8 cm)
Diameter (Medium bead): 7/16 in. (1.1 cm)
Diameter (Large bead): 1/2 in. (1.3 cm)","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/249891,,,"Metropolitan Museum of Art, New York, NY",,
41487,24.170.3,False,False,True,48299,Asian Art,1924,Dish,,China,"Ming dynasty (1368–1644), Jiajing period (1522–66)",,,,,,,,,,,,,,,,,1522,1566,Porcelain painted with cobalt blue under a transparent glaze (Jingdezhen ware),H. 1 3/4 in. (4.4 cm); Diam. 6 7/8 in. (17.5 cm),"Fletcher Fund, 1924",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/48299,,,"Metropolitan Museum of Art, New York, NY",Mythical Creatures|Flowers|Dishes,http://vocab.getty.edu/page/aat/300375725|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300404900
36981,16.144.85,False,False,True,43111,Asian Art,1916,Bead,,China,Han dynasty (206 B.C.–A.D. 220),,,,,,,,,,,,,,,,,-206,220,Jade,H. 3/4 in. (1.9 cm); W. 1 1/2 in. (3.8 cm); D. 1 1/2 in. (3.8 cm),"Gift of Samuel T. Peters, 1916",,,,,,,,,,,,Jade,,http://www.metmuseum.org/art/collection/search/43111,,,"Metropolitan Museum of Art, New York, NY",Beads,http://vocab.getty.edu/page/aat/300234006
38630,17.175.37,False,False,True,44821,Asian Art,1917,Ornament,,Korea,Goryeo dynasty (918–1392),,,,,,,,,,,,,,,,,918,1392,Gold,H. 1 1/8 in. (2.9 cm); W. 1 1/8 in. (2.9 cm),"Rogers Fund, 1917",,,,,,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/44821,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506
52733,13.220.39,False,False,True,61045,Asian Art,1913,Wine vessel,,China,,,,,,,,,,,,,,,,,,0,0,Bronze,H. 12 1/2 in. (31.8 cm); W. 8 3/4 in. (22.2 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Metalwork,,http://www.metmuseum.org/art/collection/search/61045,,,"Metropolitan Museum of Art, New York, NY",,
49439,53.194.4,False,False,True,57351,Asian Art,1953,Painted panel,,Japan,Muromachi period (1392–1573),,,,Artist,After,Kenkō Shokei,"Japanese, active ca. 1470–after 1523",,Kenkō Shokei,,1460      ,1523      ,,http://vocab.getty.edu/page/ulan/500121055,https://www.wikidata.org/wiki/Q3482781,,1467,1533,Paint on paper,33 1/8 x 12 1/4 in. (84.1 x 31.1 cm),"Gift of Nathan V. Hammer, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57351,https://www.wikidata.org/wiki/Q78722365,,"Metropolitan Museum of Art, New York, NY",Birds|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132410
55956,2002.296,False,False,True,64972,Asian Art,2002,Hanging scroll,明  仿林良  喜上梅梢圖  軸|Birds Amidst Blossoming Plum and Bamboo,China,Ming dynasty (1368–1644),,,,Artist,After,Lin Liang,"Chinese, ca. 1416–1480",,Lin Liang,Chinese,1416      ,1480      ,,http://vocab.getty.edu/page/ulan/500125665,https://www.wikidata.org/wiki/Q717719,,1416,1480,Hanging scroll; ink and color on silk,40 15/16 x 18 11/16 in. (104 x 47.4 cm),"Purchase, C. C. Wang Gift, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/64972,https://www.wikidata.org/wiki/Q78717159,,"Metropolitan Museum of Art, New York, NY",Birds|Leaves,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300011892
34772,29.110.1,False,False,True,40749,Asian Art,1929,Candlestick,,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,,,,,,,,,,,,,,,,1736,1795,Cloisonné enamel,H. 9 3/4 in. (24.8 cm); W. 4 3/4 in. (12.1 cm),"Gift of Edward G. Kennedy, 1929",,,,,,,,,,,,Cloisonné,,http://www.metmuseum.org/art/collection/search/40749,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506
259094,1976.592.1,False,False,True,392348,Drawings and Prints,1976,Print,Perseus Delivering Andromeda,,,,,,Artist,,Claude Mellan,"French, Abbeville 1598–1688 Paris",,"Mellan, Claude",French,1598      ,1688      ,,http://vocab.getty.edu/page/ulan/500026391,,,1600,1688,Engraving; third state of three,"sheet: 7 13/16 x 9 11/16 in. (19.8 x 24.6 cm)
plate: 7 3/16 x 8 15/16 in. (18.3 x 22.7 cm)","Purchase, The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1976",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/392348,,,"Metropolitan Museum of Art, New York, NY",Andromeda|Perseus|Pegasus,http://vocab.getty.edu/page/ia/901000628|http://vocab.getty.edu/page/ia/901000756
322362,1970.75.45,False,False,False,480855,Modern and Contemporary Art,1970,Textile sample,Textile sample,,,,,,Designer,,Anni Albers,"American (born Germany), Berlin 1899–1994 Orange, Connecticut",,"Albers, Anni","American, born Germany",1899      ,1994      ,Female,http://vocab.getty.edu/page/ulan/500012591,https://www.wikidata.org/wiki/Q86078,,1900,1970,Cotton and jute,18 x 15in. (45.7 x 38.1cm),"Gift of Anni Albers, 1970",,,,,,,,,,,,Textiles-Woven,"© 2020 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/480855,,,"Metropolitan Museum of Art, New York, NY",,
293391,49.95.1228(21),False,False,False,433560,Drawings and Prints,1949,Print,"A cavalryman holding a pistol, seen from behind, from The Riding School or Exercise of Cavalry",,,,,The Riding School or Exercise of Cavalry,Publisher|Artist|Artist,published by|after|Workshop of,Clement de Jonghe|Jacques de Gheyn II|Jacques de Gheyn II,"Dutch, Brunsbüttel (Landkreis Dithmarschen) 1624/1625–1677 Amsterdam|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague",,"Jonghe, Clement de|Gheyn, Jacques de, II|Gheyn, Jacques de, II",Dutch|Netherlandish|Netherlandish,1624      |1565      |1565      ,1670      |1629      |1629      ,||,http://vocab.getty.edu/page/ulan/500108266|http://vocab.getty.edu/page/ulan/500115191|http://vocab.getty.edu/page/ulan/500115191,|https://www.wikidata.org/wiki/Q1347434|https://www.wikidata.org/wiki/Q1347434,,1652,1677,Engraving; second state of two (New Hollstein),Sheet: 6 1/16 × 8 in. (15.4 × 20.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,Amsterdam,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/433560,,,"Metropolitan Museum of Art, New York, NY",,
295348,41.100.15,False,False,True,436074,European Paintings,1941,"Painting, left wing of a diptych",Madonna and Child Enthroned with Saints,,,,,,Artist,Workshop of,Bernardo Daddi,"Italian, Florence (?) ca. 1290–1348 Florence",,"Daddi, Bernardo",Italian,1290      ,1348      ,,http://vocab.getty.edu/page/ulan/500004953,https://www.wikidata.org/wiki/Q366562,,1327,1348,"Tempera on wood, gold ground",Overall 13 1/4 x 8 1/2 in. (33.7 x 21.6 cm); painted surface 13 x 8 1/8 in. (33 x 20.6 cm),"Gift of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436074,https://www.wikidata.org/wiki/Q19905403,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Saints|Saint Francis|Saint John the Baptist,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/ulan/500349636|http://vocab.getty.edu/page/ia/901001056
60121,42.115.43,False,False,False,69498,Asian Art,1942,Piece,,China,Ming dynasty (1368–1644),,,,,,,,,,,,,,,,,1368,1644,Silk,4 1/2 x 11 3/4 in. (11.43 x 29.84 cm),"Gift of Mrs. Nellie B. Hussey, 1942",,,,,,,,,,,,Textiles-Embroidered,,http://www.metmuseum.org/art/collection/search/69498,,,"Metropolitan Museum of Art, New York, NY",,
45657,2011.575.4a–c,False,False,False,53119,Asian Art,2011,Scholar's rock,虎形靈璧石|Rock in the form of a seated tiger,China,"pre-Ming, possibly Song (960–1279)–Yuan (1271–1368) dynasty",,,,,,,,,,,,,,,,,960,1368,Black Lingbi limestone; carved wood stand,H. 20 1/2 in. (52 cm); W. 13 9/16 in. (34.5 cm); D. 6 3/4 in. (17.1 cm),"Rosenblum Family Collection, Gift of Anna Rosenblum Palmer, 2011",,,,,,,,,,,,Sculpture,,http://www.metmuseum.org/art/collection/search/53119,,,"Metropolitan Museum of Art, New York, NY",,
144799,89.2.2065,False,False,True,245516,Greek and Roman Art,1889,Head of a negro boy,Head of a negro boy,Greek,,,,,,,,,,,,,,,,,,-7000,-30,Terracotta,H.: 1 1/4 in. (3.2 cm),"Gift of Joseph W. Drexel, 1889",,,,,,,,,,,,Terracottas,,http://www.metmuseum.org/art/collection/search/245516,,,"Metropolitan Museum of Art, New York, NY",Heads|Boys,http://vocab.getty.edu/page/aat/300375054|http://vocab.getty.edu/page/aat/300247598
146953,07.232.172,False,False,True,247799,Greek and Roman Art,1907,Vase fragment,Vase fragment,Minoan,Early Minoan III,,,,,,,,,,,,,,,,,-2600,-2000,Terracotta,1 15/16 × 1 1/2 × 3/16 in. (5 × 3.9 × 0.5 cm),"Gift of the American Exploration Society, 1907",,,,,,,,,,,,Vases,,http://www.metmuseum.org/art/collection/search/247799,,,"Metropolitan Museum of Art, New York, NY",,
34758,29.110.82,False,False,True,40735,Asian Art,1929,Vase,,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,,,,,,,,,,,,,,,,1662,1722,Cloisonné enamel on copper,H. 5 1/2 in. (14 cm),"Gift of Edward G. Kennedy, 1929",,,,,,,,,,,,Cloisonné,,http://www.metmuseum.org/art/collection/search/40735,,,"Metropolitan Museum of Art, New York, NY",Vases,http://vocab.getty.edu/page/aat/300132254
252298,55.590.16,False,False,False,385451,Drawings and Prints,1955,Print,The Seamstress,,,,,,Artist,,"Anonymous, Netherlandish, mid-16th century",,,"Anonymous, Netherlandish, 16th century, mid",Netherlandish,1525      ,1575      ,,,,,1550,1650,Engraving,,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1955",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/385451,,,"Metropolitan Museum of Art, New York, NY",,
48233,JP1705,False,False,True,55947,Asian Art,1929,Print,,Japan,Edo period (1615–1868),,,,Artist,,Isoda Koryūsai,"Japanese, 1735–ca. 1790",,Isoda Koryūsai,Japanese,1735      ,1790      ,,http://vocab.getty.edu/page/ulan/500057320,https://www.wikidata.org/wiki/Q3155497,,1770,1790,Polychrome woodblock print; ink and color on paper,H. 27 3/4 in. (70.5 cm); W. 4 5/8 in. (11.7 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/55947,,,"Metropolitan Museum of Art, New York, NY",Men,http://vocab.getty.edu/page/aat/300025928
36858,16.144.33,False,False,True,42987,Asian Art,1916,Girdle pendant,,China,Han dynasty (206 B.C.–A.D. 220),,,,,,,,,,,,,,,,,-206,220,Jade,H. 1 1/2 in. (3.8 cm); W. 1 5/8 in. (4.1 cm),"Gift of Samuel T. Peters, 1916",,,,,,,,,,,,Jade,,http://www.metmuseum.org/art/collection/search/42987,,,"Metropolitan Museum of Art, New York, NY",Pendants,http://vocab.getty.edu/page/aat/300046002
61637,20.148.170,False,False,False,71158,Asian Art,1920,Piece,,Japan,,,,,,,,,,,,,,,,,,0,0,Silk / Compound weave,3 1/4 × 1 3/4 in. (8.3 × 4.4 cm),"Gift of Kihei Hattori, in memory of his father, Kihei Hattori, 1920",,,,,,,,,,,,Textiles-Woven,,http://www.metmuseum.org/art/collection/search/71158,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399
51935,1975.268.158a,False,False,True,60166,Asian Art,1975,Mirror,,Japan,Heian period (794–1185),,,,,,,,,,,,,,,,,794,1185,Bronze,Diam. 4 1/8 in. (10.5 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Mirrors,,http://www.metmuseum.org/art/collection/search/60166,,,"Metropolitan Museum of Art, New York, NY",Mirrors,http://vocab.getty.edu/page/aat/300037682
262877,49.95.200c,False,False,True,396403,Drawings and Prints,1949,Print,Brazier,,,,,Dessins d'aiguières etc. no. 4,Artist,,René Boyvin,"French, Angers ca. 1525–1598 or 1625/6 Angers",,"Boyvin, René",French,1525      ,1598      ,,http://vocab.getty.edu/page/ulan/500001492,,,1525,1600,Engraving,sheet: 2 15/16 x 3 9/16 in. (7.5 x 9 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/396403,,,"Metropolitan Museum of Art, New York, NY",,
38273,1994.605.135,False,False,True,44431,Asian Art,1994,Flask,,China,Han dynasty (206 B.C.–A.D. 220),,,,,,,,,,,,,,,,,-206,225,Earthenware with lead glaze,H. 6 1/2 in. (16.5 cm),"Charlotte C. and John C. Weber Collection, Gift of Charlotte C. and John C. Weber, 1994",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/44431,,,"Metropolitan Museum of Art, New York, NY",Bottles,http://vocab.getty.edu/page/aat/300045627
36833,11.190.248,False,False,True,42962,Asian Art,1911,Earring or bonnet pendant,,China,Han dynasty (206 B.C.–A.D. 220),,,,,,,,,,,,,,,,,-206,220,Jade,H. 3 1/2 in. (8.9 cm); Diam. 7/16 in. (1.1 cm),"Gift of Samuel T. Peters, 1911",,,,,,,,,,,,Jade,,http://www.metmuseum.org/art/collection/search/42962,,,"Metropolitan Museum of Art, New York, NY",Pendants,http://vocab.getty.edu/page/aat/300046002
53080,25.82.7,False,False,True,61406,Asian Art,1925,Mirror,,China,Han dynasty (206 B.C.–A.D. 220),,,,,,,,,,,,,,,,,-206,220,Bronze,Diam. 7 in. (17.8 cm),"Rogers Fund, 1925",,,,,,,,,,,,Mirrors,,http://www.metmuseum.org/art/collection/search/61406,,,"Metropolitan Museum of Art, New York, NY",Mirrors,http://vocab.getty.edu/page/aat/300037682
295594,25.106.33,False,False,True,436355,European Paintings,1925,"Painting, miniature",Portrait of a Man,,,,,,Artist,,French Painter,ca. 1770,,French Painter,French,,,,,,,1765,1775,Ivory,"Oval, 1 3/8 x 1 1/8 in. (34 x 28 mm)","Gift of Mrs. Louis V. Bell, in memory of her husband, 1925",,,,,,,,,,,,Miniatures,,http://www.metmuseum.org/art/collection/search/436355,https://www.wikidata.org/wiki/Q19914064,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
